Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude
Tanya,2019-10-07,0306 999 0651,False,Anguilla,15403,2015,15:39:49,-151.890798,63.698077
David,2017-10-08,+44(0)121 496 0816,False,British Indian Ocean Territory (Chagos Archipelago),97469,1973,08:34:23,-33.891375,15.4680005
Ashlee,1989-02-04,(0115) 496 0239,False,French Polynesia,98276,1989,17:31:15,37.196008,34.1117715
Charles,2003-06-15,0808 1570772,False,Bahrain,54151,2005,22:17:51,3.878003,-4.9370505
Stephanie,2003-01-16,+44(0)1314960676,True,Nicaragua,83613,1986,02:33:14,44.324038,-4.4546735
Debra,2009-08-14,+44118 4960695,False,Guyana,47128,1978,15:50:35,-89.236413,-42.488756
Sydney,1975-11-07,+441154960806,True,Somalia,50529,2019,15:14:48,24.419881,-21.5141725
Erin,2007-08-08,+44(0)118 496 0750,False,Saudi Arabia,31740,2008,14:56:00,115.695395,-62.3595395
Jeffrey,1982-09-03,+44(0)117 4960946,True,Canada,36061,1978,21:43:32,72.966859,-64.132212
Virginia,2012-07-21,+44(0)1414960423,False,Saint Barthelemy,17450,1994,03:52:58,159.029506,40.4725695
Jeremy,2001-12-31,+44(0)808 1570662,False,Tuvalu,51098,2017,03:10:56,66.250556,87.798739
Alan,2003-03-14,0151 4960115,False,Taiwan,54726,1995,13:33:49,0.304429,-6.801434
Crystal,1998-11-17,+44909 879 0035,False,Ireland,30608,2002,18:19:32,160.807171,72.8786305
Joseph,1999-09-21,+44808 157 0447,True,Malawi,11988,2007,10:13:52,-61.298270,27.640479
Brittney,1984-05-03,(0118) 496 0354,False,Turkmenistan,15796,2020,11:26:48,151.080420,-68.478781
Judith,2015-11-07,+44306 9990183,False,Comoros,04918,1987,12:33:20,-171.594432,30.882671
Jonathan,2000-07-11,01184960518,False,Azerbaijan,84923,2016,08:32:14,38.853887,-71.064735
Mary,2009-06-05,(0131) 496 0046,False,Sri Lanka,29094,1973,01:02:18,-179.260917,7.4681225
Taylor,1986-11-30,0161 496 0012,False,Micronesia,30272,1974,22:37:36,-4.539785,-74.005131
Mary,1997-09-16,+441314960817,True,Belize,16735,2021,04:40:08,-18.225160,62.9120005
Sophia,2001-11-03,(0116)4960758,True,Mauritius,43777,1984,07:41:15,-128.664057,-27.391699
Denise,2007-01-15,+449098790781,False,Kyrgyz Republic,94485,1974,12:40:59,106.033646,77.6442805
Kevin,1975-01-10,+44(0)141 496 0967,True,Greenland,92950,1996,06:54:20,50.812331,15.689928
Cheryl,1994-11-05,(0114)4960650,False,Mali,50593,1972,14:33:01,-143.339420,74.1997575
Brooke,2016-10-07,+44(0)1144960597,False,Saint Lucia,37802,1972,00:10:42,-173.462339,-30.4156295
Nicholas,2003-11-18,+44(0)1614960360,False,Montserrat,74035,1971,03:41:46,148.026746,76.7931845
Cory,2007-05-27,+44(0)141 4960546,True,United Kingdom,24678,1987,09:23:57,-71.344162,-5.069797
Sandra,2017-11-10,+448081570158,False,Australia,11137,1989,12:27:06,117.430285,9.110094
Andrew,1992-02-11,0121 496 0031,True,Jersey,96497,2004,10:42:47,-97.569774,-29.406537
Rebekah,1977-10-31,(0306) 999 0097,True,Gambia,85126,2018,08:46:41,115.227312,-32.4907115
Crystal,1987-03-01,(0113) 4960122,True,Heard Island and McDonald Islands,94520,2016,04:32:21,151.839431,10.609338
John,1981-07-17,+44(0)117 4960864,True,New Caledonia,36101,1977,02:37:41,177.484219,84.642389
Vanessa,1980-04-16,+44(0)121 496 0782,True,United States of America,28937,2006,19:49:00,-122.868805,-88.034343
Amanda,1972-01-08,(0114) 4960607,False,Nepal,46825,1981,20:03:34,98.080469,11.2114235
Timothy,1982-05-29,+44118 496 0894,False,Sri Lanka,04527,2002,10:11:11,94.188833,-3.528590
Krystal,1978-06-30,+44(0)121 496 0587,True,Costa Rica,10751,1979,08:32:02,85.186210,-29.471871
Diane,1970-06-26,01414960971,False,Grenada,61048,2002,18:53:04,71.978688,-13.700087
Robert,1996-01-19,+44(0)1144960224,True,Cameroon,44121,1982,15:52:20,166.093155,51.580021
Jennifer,2008-06-02,01184960309,True,Kenya,02901,2006,11:06:06,-95.761600,-13.937267
Theresa,1990-10-14,029 2018798,True,Panama,81651,2019,10:24:47,-55.766093,28.4573295
Michael,2014-03-30,0289018084,False,Oman,64003,2004,19:17:57,-168.429614,70.5007925
Kelly,2012-04-04,+44(0)113 496 0732,False,Portugal,68684,1993,05:57:00,48.662390,57.977732
Daniel,1993-12-12,+44(0)1214960889,False,Switzerland,15935,2010,00:57:19,-164.291942,3.6096175
Mitchell,2018-09-25,+44(0)292018106,True,Belgium,44537,2021,13:25:50,-36.125771,-78.633312
Robert,1975-08-09,+44151 4960196,True,Panama,07818,2013,21:28:54,-14.651583,75.849928
Darren,1997-10-11,+44(0)28 9018 0344,False,Lao People's Democratic Republic,76869,2004,12:18:57,-25.030853,58.9687605
Louis,1999-07-24,(0141) 496 0785,True,United States of America,41406,2000,20:32:09,125.469276,39.682340
Gordon,1970-04-17,+44909 879 0862,False,Togo,31098,1975,00:22:37,-161.739876,86.9393515
John,1988-03-15,0141 496 0894,True,Cayman Islands,02974,1974,22:08:15,-151.907912,-12.1703945
Christian,1990-03-06,0116 4960528,False,British Virgin Islands,28345,2015,21:12:04,-149.525415,12.904476
Kathleen,1988-08-31,0118 4960882,True,Pitcairn Islands,23233,1994,06:01:39,97.363688,-27.9649065
Aaron,1979-07-22,(0161) 496 0588,True,Cuba,07035,1997,08:33:26,67.933315,-87.0318665
Cindy,2002-01-25,+44(0)1174960815,True,Fiji,09584,2003,22:42:19,156.390138,85.3038605
Andrea,2010-09-02,0141 496 0856,True,Bhutan,70252,1985,19:02:11,-179.863748,18.9317715
Andrea,1982-09-08,+44(0)1184960690,False,Reunion,57268,2000,01:00:55,-93.435735,-35.3149255
Cody,2013-12-12,(0151) 4960769,True,Eritrea,82565,1976,23:56:09,-69.844688,29.576808
Phillip,1982-04-24,(0151)4960713,False,Turkey,25194,1975,16:43:33,71.738537,76.8867715
Michael,2019-03-11,+44116 4960473,False,Pitcairn Islands,07120,1986,05:40:54,18.204302,29.0514625
Robert,1977-11-06,+441184960679,False,French Southern Territories,34128,2015,23:45:25,47.110639,87.841679
Victoria,2019-04-22,(0114) 496 0655,True,Paraguay,59104,1987,18:06:45,-164.149560,22.7933765
Adam,2019-11-23,(0191)4960019,True,Tajikistan,75749,2002,01:36:09,12.542470,-15.179538
Anthony,2003-04-01,(0113)4960598,True,Denmark,14699,2010,20:46:02,-75.062917,-40.923912
Kathryn,1976-07-25,+44141 496 0269,True,Saint Barthelemy,43888,1996,16:37:08,179.931868,-64.168271
Victor,1972-08-21,+44(0)1632960345,True,Bolivia,86974,2020,07:33:38,-110.056390,34.016224
Jon,2016-07-14,+44(0)116 496 0456,False,Antarctica (the territory South of 60 deg S),82114,1991,05:59:03,-98.691806,22.220313
Ethan,2020-06-20,+44131 496 0798,False,Nicaragua,27891,2002,06:54:50,-141.615259,-38.841790
Robert,2005-09-03,+44(0)909 879 0321,False,Angola,67459,1990,15:44:29,-6.315687,53.255401
Christina,1974-03-08,(029) 2018 0494,False,Nauru,18784,1981,09:57:26,-74.594221,-63.8935645
Angela,1992-12-09,0121 496 0035,False,Uruguay,62023,1986,15:30:49,-129.031788,-81.7616915
Jose,2014-09-01,+44(0)3069990953,True,South Africa,22963,2010,19:32:49,-174.873431,-45.482719
Jacqueline,2017-04-09,0306 999 0054,False,Tajikistan,02308,1987,04:31:05,147.182507,-4.1343015
Michael,2008-03-03,0131 4960341,False,Mongolia,22210,1993,05:25:32,172.512017,-78.173658
Katie,2012-12-21,01632 960 614,True,Saint Martin,22183,1973,23:13:24,168.919635,27.866215
Taylor,2017-10-06,0131 4960552,False,Greenland,25033,1972,10:12:20,-49.962687,82.333921
Paul,2015-12-04,01154960095,False,Mongolia,80787,2016,08:10:18,161.917209,-78.944379
Jodi,2017-10-01,0191 498 0338,False,Barbados,38829,2014,13:04:15,-11.920642,-79.784275
Anthony,2015-06-23,0909 879 0827,True,Ireland,34506,2018,01:30:54,-55.720190,17.486558
Jeremy,2008-06-13,+44(0)1632 960 833,True,Bermuda,86529,2005,00:16:51,-157.664451,63.117334
Amber,2014-09-22,+44(0)141 4960241,False,Bolivia,13147,1981,06:52:56,-42.530281,-4.837038
Michelle,2006-05-06,+44(0)808 157 0872,True,Vietnam,06457,2020,16:42:18,163.241432,42.5837995
Hannah,1988-10-08,0131 496 0440,True,Estonia,99308,1970,13:14:03,-15.737423,24.4687605
Sarah,2015-07-06,+44141 4960612,False,Heard Island and McDonald Islands,25324,1980,07:19:09,-127.632358,-45.5275595
Jeffrey,2002-11-30,+4429 2018 0957,False,Kenya,11523,1975,08:26:29,117.293596,55.5213545
Taylor,1996-03-22,+44(0)1632960611,False,Finland,97779,2005,15:00:57,-34.090888,24.774884
Vincent,1985-07-24,(0131)4960489,False,Nepal,98177,2014,15:32:13,-94.605235,39.7627265
Stephen,1991-10-06,(0306) 9990589,True,Comoros,28909,1992,08:17:22,105.327045,89.8451795
Andrea,1997-02-01,01144960319,True,Burundi,73673,1999,12:55:33,84.868532,19.348709
Karen,1983-07-14,(0131)4960971,False,United Arab Emirates,00599,2006,05:34:16,119.541838,-52.0954015
Jessica,2005-02-19,020 7946 0426,True,Sri Lanka,11032,1992,07:15:25,168.692879,-0.325812
Tricia,1998-02-27,(0161) 496 0962,True,Maldives,61193,2016,17:19:42,-128.672059,53.7167935
Lisa,2015-07-31,08081570364,False,Austria,61454,2019,02:53:49,-69.262407,-42.175457
Thomas,1978-02-07,+44(0)3069990698,True,Saint Kitts and Nevis,41421,1987,09:21:50,-93.940798,-73.521248
Dean,1983-03-25,+44(0)141 4960599,False,Denmark,68576,1971,10:11:45,-176.572097,-4.204739
Morgan,2005-05-06,+44116 4960708,True,Hungary,45867,2006,13:25:27,-129.400726,18.211635
Devon,1979-12-17,01514960772,True,Colombia,17892,1978,22:20:03,-84.801988,-32.6324545
Michelle,1972-12-31,(0909) 879 0726,True,Dominican Republic,96633,1985,13:08:02,-35.620350,-49.7390565
Douglas,1993-05-22,+441514960793,True,Norfolk Island,13379,1992,02:04:29,-108.851464,40.3211535
Mackenzie,2019-05-11,(0161) 4960655,False,Portugal,03400,1992,10:53:22,-175.867026,34.2954845
Dustin,2000-10-15,(0306) 999 0620,False,Moldova,18325,1975,20:43:44,-98.745022,49.857270
Victoria,1972-06-08,0113 496 0307,True,Cook Islands,65348,2013,04:28:13,164.734909,-15.1904545
Joshua,1994-05-02,0118 4960960,True,Guinea-Bissau,33778,1976,11:39:00,-148.335621,-85.1754635
Courtney,1978-06-23,0121 496 0710,True,Kiribati,33422,2008,01:48:18,172.450732,-47.683902
Jacob,2000-09-13,(0131)4960213,False,Comoros,74283,2002,17:38:41,133.311299,-45.0169945
Alan,2019-03-24,+44(0)115 496 0058,True,Lesotho,54014,2002,19:19:24,131.387489,34.590261
Cameron,1975-11-18,+44(0)1514960022,True,French Guiana,22662,1971,03:06:59,12.705863,-73.9100375
Ricardo,2017-11-28,+44(0)1632 960588,False,Saint Pierre and Miquelon,62070,2004,00:21:52,113.974129,5.8587445
Sara,1987-03-22,0808 157 0732,True,Martinique,31171,1970,10:57:44,-174.697986,9.6806045
Jacob,1970-08-27,(0909) 8790299,False,Congo,48938,1991,23:53:17,45.442788,80.177541
Sandra,1973-09-13,0121 4960550,False,Estonia,67338,1990,10:31:33,69.080645,-4.047455
Donald,2018-10-22,(0117)4960085,False,Oman,60292,1974,10:11:45,61.975611,64.8785965
Ricardo,1995-05-10,+44(0)161 4960440,True,Niger,23995,1982,17:57:09,126.881125,12.0736075
Raymond,1981-11-17,(01632) 960880,False,Angola,67961,2019,22:23:03,-122.499624,26.9459215
Tina,1973-12-29,+441514960592,False,Guinea-Bissau,70565,2004,18:35:07,-42.305524,0.2969305
Martha,2005-06-08,+44116 496 0909,False,Grenada,83617,2014,23:12:16,69.648856,69.4414315
Jeremy,2005-04-28,+44(0)151 4960902,False,Trinidad and Tobago,31209,2005,00:37:56,49.229970,49.693085
Sean,2009-07-02,+44(0)1414960239,False,Northern Mariana Islands,59975,1997,22:36:33,73.940009,-9.782266
Abigail,1996-01-11,+44151 4960349,True,Albania,45705,2019,10:51:38,-134.810957,64.533276
Connor,1972-01-28,+44141 4960554,True,Samoa,56935,1994,05:58:19,-172.367508,-58.5332585
Melissa,2001-01-14,(0808)1570849,False,Uruguay,23005,1983,18:04:27,-54.556594,3.0059535
David,2018-04-10,0191 4960109,True,Saint Kitts and Nevis,35499,2003,01:55:18,-159.040809,-75.9013375
Stephanie,1993-08-18,(0116) 4960623,True,Netherlands,85051,1970,15:59:37,-119.408151,-48.015033
Michael,2010-07-02,0151 4960731,False,Congo,07450,1986,21:42:45,-50.714031,-52.605782
Jenny,1971-03-28,+44(0)114 4960373,True,Jordan,88029,1994,00:15:03,-3.114624,6.599956
Eric,1979-02-01,01632 960824,True,Mozambique,18690,1994,01:50:33,132.885383,37.1027875
Thomas,2011-08-08,(0118) 4960129,False,Kiribati,42030,2003,05:22:37,-174.955768,-78.2494785
Angela,1977-07-06,+4428 9018823,False,United States Minor Outlying Islands,54105,2009,04:26:23,-62.795891,-35.150818
Victor,1991-05-05,020 74960539,False,Ireland,49037,1982,22:11:22,90.809024,-79.7435375
Amy,2006-10-30,0306 999 0753,True,Nigeria,57732,1979,05:48:02,13.602855,-76.278202
Melissa,1983-07-08,+44131 496 0032,False,Burundi,43227,1991,21:11:10,46.294386,36.2417795
Renee,1980-11-10,+441314960318,False,Guinea,71355,1978,00:33:32,73.516277,35.4475615
Paul,1972-01-12,+44141 496 0526,False,Gibraltar,01690,1970,03:50:48,147.852351,68.849330
Marcus,1996-03-09,+441134960653,False,Martinique,49996,1981,15:13:11,5.274813,6.0961005
Shannon,2012-10-28,0121 4960381,False,Belarus,40136,2006,16:01:19,168.737770,18.4936685
Misty,1982-11-06,+44(0)292018285,True,Switzerland,93806,1987,23:56:41,84.171898,-69.260580
Lori,1971-12-02,+443069990446,False,Chile,01630,1992,05:51:27,61.008669,83.9662895
Sarah,2012-03-26,01514960202,False,Argentina,64261,1975,03:42:45,-23.148809,-77.978486
Jonathan,2017-09-26,+44808 1570508,False,Serbia,57928,1991,04:53:33,-97.482469,53.120645
John,1991-12-05,+44(0)20 7496 0881,False,Heard Island and McDonald Islands,11177,2009,22:36:54,174.860246,-85.5914165
Grace,1992-04-27,0121 4960332,True,Lesotho,32889,1983,00:28:49,-112.194234,-83.0570065
Antonio,1970-10-24,+44(0)2074960438,True,Korea,48009,1971,14:39:15,-31.074245,-51.1415025
Melissa,2012-08-10,(0141) 4960054,True,Heard Island and McDonald Islands,49471,1982,17:14:09,-148.719177,-76.2644765
Amanda,1989-12-31,+44116 496 0585,False,Eritrea,52963,2005,08:53:19,157.186762,-26.144184
Pamela,2012-09-14,+44(0)9098790262,False,Philippines,58537,1992,12:55:32,-52.032415,23.7055265
Mark,1972-03-14,+441314960669,True,Pakistan,86230,1972,03:19:04,85.024075,23.5804265
Ronald,2015-05-14,+441614960105,True,Heard Island and McDonald Islands,60119,1999,02:29:29,-119.827649,9.8879935
Joshua,2005-10-16,+44116 496 0988,True,Greece,22494,2012,07:29:54,134.405101,-35.5163275
Andrew,1995-11-04,(028) 9018 0302,False,Turkmenistan,14893,1974,01:27:32,-59.253281,75.7141635
Ashley,1974-06-08,+44(0)292018449,True,Nepal,96313,1985,23:33:19,-111.111389,-44.906672
Caroline,1987-03-07,01514960606,False,Andorra,36687,1988,08:31:56,50.199321,36.4443545
Patricia,2004-07-27,+44131 4960918,True,Romania,76676,1980,13:42:40,15.844201,46.749809
Shari,2014-10-29,0121 496 0078,True,Oman,63292,1994,14:06:11,-170.896769,-73.740663
Robert,2002-09-13,0306 9990609,False,Guatemala,48410,1970,02:25:58,-28.658442,59.2445855
Jermaine,2011-03-25,0161 4960694,True,Guinea-Bissau,50027,1973,11:43:41,-53.386318,73.998744
Molly,1990-08-11,+44(0)20 74960818,True,Burkina Faso,13718,1993,02:30:49,-145.329725,15.6866955
Briana,1970-05-02,(0114) 496 0682,False,Germany,30991,1990,03:12:58,-41.309117,-27.1962505
Chelsey,2015-07-05,+44909 879 0001,False,Cameroon,11398,1988,07:08:25,-39.277822,36.1466135
Michael,1984-02-17,(029)2018024,False,Togo,74657,2007,17:21:11,98.298416,-1.627711
Eric,1983-05-24,+44(0)117 4960728,True,Central African Republic,99105,1972,23:28:29,-106.615180,-6.8779295
Nicole,2017-01-04,(0114)4960372,True,Wallis and Futuna,37702,1983,10:54:08,-134.910864,-79.877401
Christina,2018-09-03,+44808 1570173,True,Croatia,16354,2017,14:57:11,49.796216,-34.661364
Luke,2011-10-25,+441164960121,True,Chile,38721,1984,19:40:17,109.702620,75.243548
Jose,1978-03-06,(0306)9990318,True,Guadeloupe,57862,2017,17:38:12,-137.841351,-83.7643675
Wanda,1970-02-24,029 2018 0579,False,Italy,88842,1978,17:53:48,175.044517,37.121424
Joseph,2011-11-07,+441632 960 439,True,Paraguay,02650,1974,12:47:08,94.754870,63.339812
James,1998-05-25,+44(0)8081570171,True,China,44323,2021,05:21:29,-160.015278,-77.7134145
Alicia,1995-09-02,(029) 2018088,False,British Virgin Islands,22251,1979,17:00:04,-50.671581,-76.435506
Stephen,2013-01-31,+44(0)1632960688,True,Tajikistan,92718,2001,18:13:31,117.333345,4.2863635
Renee,1985-04-02,+4420 74960422,True,Pitcairn Islands,67627,1994,23:23:13,-123.870696,-62.6427465
James,1971-12-02,08081570458,True,Moldova,74281,1994,20:35:50,178.573011,-61.590348
Barbara,2017-11-15,+44(0)114 4960064,False,Qatar,41667,1978,02:31:04,-179.193484,-44.331568
Jessica,2006-09-01,0117 496 0920,False,Nigeria,66113,2000,14:01:34,-96.873691,3.6780145
Crystal,1998-03-23,0116 496 0617,False,Bouvet Island (Bouvetoya),21899,1980,03:58:11,-76.965535,-1.864869
Justin,1978-03-12,+44(0)306 9990631,False,Togo,86093,1983,23:19:00,146.320542,11.1295365
Alyssa,1996-04-26,(0909) 8790897,True,Svalbard & Jan Mayen Islands,30430,1991,08:01:19,-138.907887,-82.243953
Nicolas,2008-09-02,(0121)4960038,False,Faroe Islands,21557,1991,08:10:35,30.160733,79.8351085
Joseph,1983-05-16,0151 4960933,True,Italy,27628,2014,06:34:29,117.466552,-70.421272
Heather,1970-12-23,0114 4960888,True,Namibia,47209,2020,20:45:03,-22.098397,6.288478
Lauren,1987-01-23,0191 498 0399,True,Western Sahara,43307,2014,15:11:37,86.926634,-84.7301165
Robert,1973-07-19,(0161)4960719,False,Nicaragua,97989,1987,06:10:52,-11.959400,79.2034565
Dawn,1972-07-29,0114 496 0283,True,Hong Kong,85179,2009,09:23:18,165.369468,-49.433210
Kevin,1989-06-02,+44(0)116 4960437,False,Nepal,07819,2021,09:29:28,49.723934,53.1222125
William,2008-11-16,020 7946 0092,False,Sudan,70659,1985,00:25:06,61.795914,76.946851
Micheal,2017-07-24,+44(0)289018783,False,Oman,98690,1977,10:09:40,-134.379444,-11.4627455
Daniel,1971-05-21,(0161) 496 0989,True,Mauritius,55029,2013,13:54:28,-20.035161,52.762695
Juan,1992-07-17,+44161 496 0782,False,Mali,18100,2006,17:11:44,-24.490050,-76.761771
Jane,2007-10-03,+44(0)114 496 0876,True,Gibraltar,58248,2007,18:59:00,109.879351,-58.677013
Pamela,1988-05-10,(0115) 4960902,False,Mauritius,21795,1984,00:53:09,-172.564522,-53.3616355
Alexa,1999-06-14,+441632960638,True,Tuvalu,28740,2014,08:40:49,-62.121015,-28.6544935
Shaun,1988-03-29,(0141) 4960375,True,Gambia,21029,2000,12:35:25,-24.668590,4.342928
Michael,2009-06-11,+44(0)141 4960539,False,Gibraltar,82490,2001,03:21:38,129.714900,-19.999719
Rachel,1999-03-19,(0151) 496 0952,True,Kazakhstan,45990,1971,15:58:54,-6.802292,-45.0891635
Kathryn,1971-08-04,+441134960329,False,Sierra Leone,41956,2018,12:20:03,38.355847,58.649023
Rachel,1973-11-20,01214960446,False,Syrian Arab Republic,02837,1973,03:28:52,100.699236,38.1004605
Joseph,2006-01-04,(0808) 1570725,True,Eritrea,03802,1995,17:29:05,148.830263,28.958838
Ashley,1977-04-22,(0116)4960726,True,Sao Tome and Principe,68915,2013,10:25:05,-62.838431,19.4170565
Amanda,2011-08-29,0131 4960341,True,Romania,77021,2003,23:53:52,146.204452,47.969372
Kathleen,1973-03-02,0808 1570665,True,Guam,13497,1986,08:40:20,45.363609,-46.5840345
Monique,2020-04-03,(0909) 8790645,True,Fiji,02027,1988,06:52:22,79.620143,-36.3546315
Wyatt,1990-03-02,+44(0)20 7496 0043,False,Guadeloupe,53301,2002,15:57:37,105.791024,-20.2397895
Timothy,1974-01-13,+44114 496 0944,False,Afghanistan,91267,1989,09:32:49,124.487990,-15.9589765
Misty,2003-10-18,+44808 1570809,False,Burkina Faso,38702,1979,14:23:55,118.290339,-11.1832865
Jeffrey,2009-05-23,+44(0)1184960755,False,Uganda,24181,2004,04:45:21,-96.018520,-48.0103125
Michelle,1992-03-17,(029) 2018 0341,False,Mauritania,89604,1974,18:07:30,166.645371,73.302620
Jose,1981-09-15,0141 4960343,True,Russian Federation,29763,2000,14:43:39,-13.106473,6.371644
Jeremy,1991-03-19,+44(0)9098790780,False,Montenegro,68087,2002,06:38:19,-134.574413,60.907416
Jeff,2004-10-18,+44(0)1174960383,True,Mauritius,53323,1996,20:10:27,-36.857403,-73.0817535
Dylan,1992-04-14,0141 4960328,True,Lao People's Democratic Republic,90305,2017,22:40:25,-96.412349,55.691904
Tammy,2015-06-01,+44292018670,True,Saint Helena,81671,2018,10:36:34,128.183441,-29.6954875
Jason,1996-09-14,+448081570358,True,Lithuania,19663,2002,13:02:01,42.334639,-29.642636
Michelle,1987-07-27,+44(0)113 496 0016,True,Solomon Islands,86869,2007,15:45:23,-99.497570,8.340391
Patrick,2002-06-12,(0909) 8790939,False,Tuvalu,55460,2001,03:08:22,-79.890371,-56.4921945
Abigail,2000-12-04,(0116)4960659,False,Poland,88199,1985,23:21:59,52.082449,28.754774
Caroline,1992-12-07,01614960731,True,Czech Republic,87842,1988,09:39:56,-89.633322,-82.2196145
Stacy,2004-08-11,+44131 496 0661,False,Cyprus,01985,2000,14:29:07,-2.576116,-37.309099
Gary,1995-10-02,(028) 9018419,False,Nauru,61862,2011,09:22:33,-90.587356,6.507406
Sandra,1998-10-22,+44(0)306 9990564,False,Bosnia and Herzegovina,20376,1983,21:14:52,-48.864980,36.7250535
Michael,1977-11-01,(0161)4960329,True,Cuba,97199,2018,12:13:41,-103.384553,12.0865755
John,2018-03-01,+44(0)114 4960172,False,Taiwan,19896,1974,01:53:26,-88.012301,4.6407425
Steve,1974-02-10,+44292018611,True,Niue,06103,2010,05:48:27,-63.891355,68.488019
Kara,1987-04-26,0306 9990948,False,Canada,73595,1981,16:52:37,-170.414647,-78.2289335
Jacqueline,1973-10-19,0909 879 0727,True,Antigua and Barbuda,32399,2020,21:44:20,155.036064,49.1990955
Erin,1975-07-06,+441144960526,False,Eritrea,90292,1997,06:46:47,-105.399197,34.659161
Megan,1992-07-26,+44(0)29 2018955,True,Maldives,68763,2020,06:34:07,-38.518707,87.0573945
Melissa,1982-05-17,(0115)4960510,True,Jamaica,91009,1990,15:02:00,-58.980990,-59.2994715
Tanner,1973-01-14,01164960361,True,Hong Kong,71413,2002,22:47:42,-46.694269,-11.8008955
Cheryl,2009-11-07,0121 496 0772,True,Nigeria,35273,1981,03:30:03,114.571730,71.051455
Kimberly,2000-06-29,+449098790301,True,Guam,27445,1985,13:05:34,-138.559202,50.6430575
Joseph,1987-06-29,+44151 4960823,True,Sri Lanka,11198,1984,21:15:32,-56.713848,72.473675
Wendy,2010-07-23,+44117 496 0702,False,Tuvalu,41484,1976,05:45:04,-2.740544,-41.5209715
Andrew,1978-03-14,+44(0)29 2018 0558,True,Reunion,37543,1973,22:04:30,-10.854759,-35.845437
Roger,1978-08-05,+44(0)9098790489,True,Malaysia,15769,2010,17:52:29,167.512006,4.1270955
Ricky,2005-06-26,0909 879 0127,False,Niue,46514,1974,18:33:04,31.078539,38.7599555
Gregory,2004-09-07,(0115) 4960242,True,Jamaica,23535,1979,11:18:05,-23.573733,-6.029634
Sheila,1982-06-07,0306 999 0169,False,South Africa,30855,1980,01:45:56,-164.473275,-57.3730595
Danielle,1999-04-07,+44(0)1632 960983,True,Bahrain,70927,2003,23:33:48,147.483590,-30.244609
Jeremy,1996-09-07,(0121) 4960673,False,India,58873,1997,08:00:36,-130.687594,-62.0384855
Samantha,1975-09-06,+44909 8790010,False,Bouvet Island (Bouvetoya),18441,1971,13:48:35,-47.121211,-42.5555505
Mark,1991-01-13,(01632) 960864,False,Denmark,28618,1999,11:35:39,20.303475,-18.8427125
Nancy,1996-07-13,(0141)4960913,True,Heard Island and McDonald Islands,89134,1995,11:23:48,11.697661,-8.1635735
Chelsea,2002-11-22,0121 4960958,False,Wallis and Futuna,94920,2010,05:05:44,179.628292,-9.764463
Danielle,1993-12-07,+4428 9018891,False,Cayman Islands,35396,1992,22:39:54,-124.917016,-20.725335
Benjamin,2016-01-18,+44(0)115 4960110,True,Comoros,92372,2007,05:43:59,150.651214,8.166217
Miguel,1991-05-17,0114 4960214,True,Yemen,50291,2012,08:42:48,-159.845282,-42.641837
Mark,2015-12-24,(0115) 496 0506,False,Hong Kong,20718,1985,08:01:23,151.281676,-28.113156
Jerry,1996-11-16,+441174960535,True,France,91899,1982,04:38:29,-128.961636,-59.868280
Jasmin,1996-06-23,(0118) 496 0084,True,Albania,81729,2013,17:54:29,112.778622,21.8581655
Daniel,2018-01-31,+44(0)114 4960122,True,Norfolk Island,16920,1974,18:45:32,-122.759665,-68.104565
Anne,2012-03-26,+44(0)9098790945,True,Philippines,88764,1978,10:31:15,-172.416274,-42.444473
Kathryn,2011-01-09,+44114 496 0134,False,New Zealand,10527,2012,19:00:47,22.645021,-36.166771
Kevin,2020-01-22,+44(0)141 4960312,True,San Marino,43173,2003,18:20:32,-69.690493,-17.897981
Joshua,1982-06-11,0114 4960754,False,Tanzania,07648,2006,01:32:37,21.885612,71.213307
Ivan,1976-02-29,+44(0)1514960430,True,Burundi,38081,1981,11:44:06,-173.588121,3.131691
Melvin,1992-10-05,+44(0)113 496 0789,False,Cambodia,87769,1999,12:20:59,149.690136,52.974831
Donald,2001-09-03,(0151)4960190,True,Armenia,46304,2021,19:13:28,-15.549155,53.734259
Charles,1973-01-01,(020) 74960751,False,Lao People's Democratic Republic,73987,2017,16:42:31,-16.857981,-13.640263
Jeffrey,1993-07-02,+44(0)117 4960874,True,Guinea,75304,2003,11:28:18,-89.523576,53.7034975
Laurie,1989-07-22,(0114) 496 0099,True,Kazakhstan,23433,2002,13:26:13,153.448121,76.8005055
Vanessa,1972-10-03,+44(0)191 496 0542,False,Brunei Darussalam,24494,2005,11:19:39,-67.883111,63.7577965
Patrick,2020-11-24,(020) 74960753,True,Marshall Islands,98993,2010,10:48:37,-107.834129,-13.901047
Katie,2004-06-08,(0131) 496 0152,True,Cameroon,53396,2003,12:55:32,-19.307818,4.949289
Todd,1991-01-03,+44(0)191 496 0366,True,Luxembourg,94383,2010,17:15:31,14.230957,-62.7153265
Brian,1991-12-25,(0151)4960990,False,Marshall Islands,56351,1972,06:04:24,160.457437,-19.8306285
Lisa,1981-01-10,(01632)960122,False,Japan,63065,2014,10:31:08,-147.494298,-63.875137
Jacqueline,2014-10-10,+44(0)1144960489,False,Botswana,81984,1991,06:51:50,-62.024449,-24.4794445
Eric,1981-12-27,+441314960508,True,Solomon Islands,46144,1974,15:26:13,-49.511502,1.6387455
